Strain,Experimental_Stress,Model_Stress
2.61773,11.62805471103,1.4715160749197094
2.61938,11.68052452158,1.4715160749197094
2.62104,11.7435552076,1.4715160749197094
2.62269,11.80945352804,1.4715160749197094
2.62434,11.87552015188,1.4715160749197094
2.62598,11.93334172922,1.4715160749197094
2.62763,12.0010121247,1.4715160749197094
2.62927,12.06300554919,1.4715160749197094
2.63091,12.12817071986,1.4715160749197094
2.63254,12.18425107182,1.4715160749197094
2.63418,12.25118177259,1.4715160749197094
2.6358,12.31568632162,1.4715160749197094
2.63743,12.38159822017,1.4715160749197094
2.63906,12.44580242729,1.4715160749197094
2.64068,12.5065854421,1.4715160749197094
2.6423,12.57448246199,1.4715160749197094
2.64392,12.64386196992,1.4715160749197094
2.64553,12.70427142598,1.4715160749197094
2.64714,12.77305632191,1.4715160749197094
2.64875,12.83649562243,1.4715160749197094
2.65036,12.90123277087,1.4715160749197094
2.65196,12.96609737685,1.4715160749197094
2.65356,13.03368832767,1.4715160749197094
2.65516,13.10381055857,1.4715160749197094
2.65676,13.17450430051,1.4715160749197094
2.65835,13.23102640407,1.4715160749197094
2.65994,13.30499940016,1.4715160749197094
2.66153,13.37167945555,1.4715160749197094
2.66312,13.43974572294,1.4715160749197094
2.6647,13.51113615832,1.4715160749197094
2.66628,13.5734089844,1.4715160749197094
2.66786,13.64663695486,1.4715160749197094
2.66944,13.71171276823,1.4715160749197094
2.67101,13.77463251495,1.4715160749197094
2.67258,13.84918196032,1.4715160749197094
2.67415,13.91228471443,1.4715160749197094
2.67571,13.98900105475,1.4715160749197094
2.67728,14.06279640471,1.4715160749197094
2.67884,14.12456608172,1.4715160749197094
2.6804,14.1971473569,1.4715160749197094
2.68196,14.2675046156,1.4715160749197094
2.68351,14.34185895355,1.4715160749197094
2.68506,14.41030992061,1.4715160749197094
2.68661,14.48717989117,1.4715160749197094
2.68816,14.55479299298,1.4715160749197094
2.6897,14.62543179398,1.4715160749197094
2.69124,14.69458753447,1.4715160749197094
2.69278,14.76673405154,1.4715160749197094
2.69432,14.84519071658,1.4715160749197094
2.69585,14.91405047183,1.4715160749197094
2.69739,14.98391311466,1.4715160749197094
2.69892,15.05320252407,1.4715160749197094
2.70045,15.12407013885,1.4715160749197094
2.70197,15.20565507493,1.4715160749197094
2.70349,15.27576139755,1.4715160749197094
2.70502,15.3529120088,1.4715160749197094
2.70653,15.42793925811,1.4715160749197094
2.70805,15.49748540779,1.4715160749197094
2.70956,15.57329708155,1.4715160749197094
